chunk_id,audio_path,mel_path,embedding_path,label,distance_to_ref
ml19_292b_0027_chunk0024,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0024.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0024.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0024.npy,-1,-1.0
ml19_292b_0027_chunk0025,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0025.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0025.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0025.npy,-1,-1.0
ml19_292b_0027_chunk0026,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0026.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0026.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0026.npy,-1,-1.0
ml19_292b_0027_chunk0027,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0027.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0027.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0027.npy,-1,-1.0
ml19_292b_0027_chunk0028,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0028.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0028.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0028.npy,-1,-1.0
ml19_292b_0027_chunk0029,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0029.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0029.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0029.npy,-1,-1.0
ml19_292b_0027_chunk0030,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0030.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0030.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0030.npy,-1,-1.0
ml19_292b_0027_chunk0031,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0031.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0031.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0031.npy,-1,-1.0
ml19_292b_0027_chunk0032,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0032.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0032.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0032.npy,-1,-1.0
ml19_292b_0027_chunk0033,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0033.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0033.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0033.npy,-1,-1.0
ml19_292b_0027_chunk0034,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0034.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0034.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0034.npy,-1,-1.0
ml19_292b_0027_chunk0035,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0035.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0035.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0035.npy,-1,-1.0
ml19_292b_0027_chunk0036,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0036.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0036.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0036.npy,-1,-1.0
ml19_292b_0027_chunk0037,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0037.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0037.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0037.npy,-1,-1.0
ml19_292b_0027_chunk0038,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0038.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0038.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0038.npy,-1,-1.0
ml19_292b_0027_chunk0039,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0039.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0039.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0039.npy,-1,-1.0
ml19_292b_0027_chunk0040,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0040.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0040.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0040.npy,-1,-1.0
ml19_292b_0027_chunk0041,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0041.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0041.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0041.npy,-1,-1.0
ml19_292b_0027_chunk0042,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0042.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0042.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0042.npy,-1,-1.0
ml19_292b_0027_chunk0043,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0043.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0043.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0043.npy,-1,-1.0
ml19_292b_0027_chunk0044,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0044.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0044.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0044.npy,-1,-1.0
ml19_292b_0027_chunk0045,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0045.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0045.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0045.npy,-1,-1.0
ml19_292b_0027_chunk0046,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0046.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0046.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0046.npy,-1,-1.0
ml19_292b_0027_chunk0047,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0047.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0047.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0047.npy,-1,-1.0
ml19_292b_0027_chunk0048,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0048.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0048.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0048.npy,-1,-1.0
ml19_292b_0027_chunk0049,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0049.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0049.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0049.npy,-1,-1.0
ml19_292b_0027_chunk0050,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0050.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0050.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0050.npy,-1,-1.0
ml19_292b_0027_chunk0051,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0051.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0051.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0051.npy,-1,-1.0
ml19_292b_0027_chunk0052,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0052.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0052.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0052.npy,-1,-1.0
ml19_292b_0027_chunk0053,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0053.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0053.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0053.npy,-1,-1.0
ml19_292b_0027_chunk0054,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0054.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0054.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0054.npy,-1,-1.0
ml19_292b_0027_chunk0055,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0055.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0055.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0055.npy,-1,-1.0
ml19_292b_0027_chunk0056,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0056.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0056.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0056.npy,-1,-1.0
ml19_292b_0027_chunk0057,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0057.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0057.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0057.npy,-1,-1.0
ml19_292b_0027_chunk0058,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0058.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0058.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0058.npy,-1,-1.0
ml19_292b_0027_chunk0059,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0059.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0059.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0059.npy,-1,-1.0
ml19_292b_0027_chunk0060,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0060.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0060.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0060.npy,-1,-1.0
ml19_292b_0027_chunk0061,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0061.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0061.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0061.npy,-1,-1.0
ml19_292b_0027_chunk0062,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0062.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0062.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0062.npy,-1,-1.0
ml19_292b_0027_chunk0063,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0063.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0063.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0063.npy,-1,-1.0
ml19_292b_0027_chunk0064,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0064.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0064.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0064.npy,-1,-1.0
ml19_292b_0027_chunk0065,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0065.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0065.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0065.npy,-1,-1.0
ml19_292b_0027_chunk0066,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0066.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0066.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0066.npy,-1,-1.0
ml19_292b_0027_chunk0067,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0067.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0067.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0067.npy,-1,-1.0
ml19_292b_0027_chunk0068,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0068.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0068.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0068.npy,-1,-1.0
ml19_292b_0027_chunk0069,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0069.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0069.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0069.npy,-1,-1.0
ml19_292b_0027_chunk0070,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0070.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0070.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0070.npy,-1,-1.0
ml19_292b_0027_chunk0071,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0071.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0071.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0071.npy,-1,-1.0
ml19_292b_0027_chunk0072,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0072.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0072.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0072.npy,-1,-1.0
ml19_292b_0027_chunk0073,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0073.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0073.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0073.npy,-1,-1.0
ml19_292b_0027_chunk0074,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0074.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0074.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0074.npy,-1,-1.0
ml19_292b_0027_chunk0075,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0075.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0075.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0075.npy,-1,-1.0
ml19_292b_0027_chunk0076,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0076.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0076.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0076.npy,-1,-1.0
ml19_292b_0027_chunk0077,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0077.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0077.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0077.npy,-1,-1.0
ml19_292b_0027_chunk0078,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0078.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0078.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0078.npy,-1,-1.0
ml19_292b_0027_chunk0079,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0079.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0079.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0079.npy,-1,-1.0
ml19_292b_0027_chunk0080,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0080.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0080.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0080.npy,-1,-1.0
ml19_292b_0027_chunk0081,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0081.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0081.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0081.npy,-1,-1.0
ml19_292b_0027_chunk0082,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0082.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0082.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0082.npy,-1,-1.0
ml19_292b_0027_chunk0083,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0083.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0083.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0083.npy,-1,-1.0
ml19_292b_0027_chunk0084,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0084.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0084.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0084.npy,-1,-1.0
ml19_292b_0027_chunk0085,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0085.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0085.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0085.npy,-1,-1.0
ml19_292b_0027_chunk0086,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0086.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0086.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0086.npy,-1,-1.0
ml19_292b_0027_chunk0087,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0087.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0087.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0087.npy,-1,-1.0
ml19_292b_0027_chunk0088,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0088.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0088.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0088.npy,-1,-1.0
ml19_292b_0027_chunk0089,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0089.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0089.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0089.npy,-1,-1.0
ml19_292b_0027_chunk0090,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0090.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0090.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0090.npy,-1,-1.0
ml19_292b_0027_chunk0091,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0091.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0091.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0091.npy,-1,-1.0
ml19_292b_0027_chunk0092,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/audio_chunks/ml19_292b_0027_chunk0092.wav,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/mels/ml19_292b_0027_chunk0092.npy,/mnt/gpu_storage/cs_courses/cetaceans/outputs/ml19_292b/embeddings/ml19_292b_0027_chunk0092.npy,-1,-1.0
