Source Audio,Part,Début (sec),Début (min:sec),Distance,Status,Listening, ,Unnamed: 8,Validation_Humaine
ml19_292a_0030_part63.wav,63,315,5:15,0.2325,RAS,,,ml19_292a_00300063,A_VALIDER
ml19_292a_0030_part64.wav,64,320,5:20,0.1216,RAS,,,ml19_292a_00300064,A_VALIDER
ml19_292a_0030_part65.wav,65,325,5:25,0.114,RAS,,,ml19_292a_00300065,A_VALIDER
ml19_292a_0030_part66.wav,66,330,5:30,0.0823,RAS,,,ml19_292a_00300066,A_VALIDER
ml19_292a_0030_part67.wav,67,335,5:35,0.1489,RAS,,,ml19_292a_00300067,A_VALIDER
ml19_292a_0030_part68.wav,68,340,5:40,0.3308,ANOMALIE,,,ml19_292a_00300068,A_VALIDER
ml19_292a_0030_part69.wav,69,345,5:45,0.1916,RAS,,,ml19_292a_00300069,A_VALIDER
ml19_292a_0030_part70.wav,70,350,5:50,0.1487,RAS,,,ml19_292a_00300070,A_VALIDER
ml19_292a_0030_part71.wav,71,355,5:55,0.1446,RAS,,,ml19_292a_00300071,A_VALIDER
ml19_292a_0030_part72.wav,72,360,6:00,0.2294,RAS,,,ml19_292a_00300072,A_VALIDER
ml19_292a_0030_part73.wav,73,365,6:05,0.4328,ANOMALIE,,,ml19_292a_00300073,A_VALIDER
ml19_292a_0030_part74.wav,74,370,6:10,0.1202,RAS,,,ml19_292a_00300074,A_VALIDER
ml19_292a_0030_part75.wav,75,375,6:15,0.2794,ANOMALIE,,,ml19_292a_00300075,A_VALIDER
ml19_292a_0030_part76.wav,76,380,6:20,0.2139,RAS,,,ml19_292a_00300076,A_VALIDER
ml19_292a_0030_part77.wav,77,385,6:25,0.128,RAS,,,ml19_292a_00300077,A_VALIDER
ml19_292a_0030_part78.wav,78,390,6:30,0.2713,ANOMALIE,,,ml19_292a_00300078,A_VALIDER
ml19_292a_0030_part79.wav,79,395,6:35,0.0983,RAS,,,ml19_292a_00300079,A_VALIDER
ml19_292a_0030_part80.wav,80,400,6:40,0.1171,RAS,,,ml19_292a_00300080,A_VALIDER
ml19_292a_0030_part81.wav,81,405,6:45,0.1578,RAS,,,ml19_292a_00300081,A_VALIDER
ml19_292a_0030_part82.wav,82,410,6:50,0.2659,ANOMALIE,,,ml19_292a_00300082,A_VALIDER
ml19_292a_0030_part83.wav,83,415,6:55,0.1506,RAS,,,ml19_292a_00300083,A_VALIDER
ml19_292a_0030_part84.wav,84,420,7:00,0.1259,RAS,,,ml19_292a_00300084,A_VALIDER
ml19_292a_0030_part85.wav,85,425,7:05,0.1587,RAS,,,ml19_292a_00300085,A_VALIDER
ml19_292a_0030_part86.wav,86,430,7:10,0.1445,RAS,,,ml19_292a_00300086,A_VALIDER
ml19_292a_0030_part87.wav,87,435,7:15,0.1522,RAS,,,ml19_292a_00300087,A_VALIDER
ml19_292a_0030_part88.wav,88,440,7:20,0.1085,RAS,,,ml19_292a_00300088,A_VALIDER
ml19_292a_0030_part89.wav,89,445,7:25,0.1039,RAS,,,ml19_292a_00300089,A_VALIDER
ml19_292a_0030_part90.wav,90,450,7:30,0.1578,RAS,,,ml19_292a_00300090,A_VALIDER
ml19_292a_0030_part91.wav,91,455,7:35,0.1861,RAS,,,ml19_292a_00300091,A_VALIDER
ml19_292a_0030_part92.wav,92,460,7:40,0.1367,RAS,,,ml19_292a_00300092,A_VALIDER
ml19_292b_0026_part0.wav,0,0,0:00,0.1387,RAS,,,ml19_292b_00260000,A_VALIDER
ml19_292b_0026_part1.wav,1,5,0:05,0.1464,RAS,,,ml19_292b_00260001,A_VALIDER
ml19_292b_0026_part2.wav,2,10,0:10,0.1587,RAS,,,ml19_292b_00260002,A_VALIDER
ml19_292b_0026_part3.wav,3,15,0:15,0.1218,RAS,,,ml19_292b_00260003,A_VALIDER
ml19_292b_0026_part4.wav,4,20,0:20,0.1983,RAS,,,ml19_292b_00260004,A_VALIDER
ml19_292b_0026_part5.wav,5,25,0:25,0.1373,RAS,,,ml19_292b_00260005,A_VALIDER
ml19_292b_0026_part6.wav,6,30,0:30,0.1131,RAS,,,ml19_292b_00260006,A_VALIDER
ml19_292b_0026_part7.wav,7,35,0:35,0.1317,RAS,,,ml19_292b_00260007,A_VALIDER
ml19_292b_0026_part8.wav,8,40,0:40,0.1695,RAS,,,ml19_292b_00260008,A_VALIDER
ml19_292b_0026_part9.wav,9,45,0:45,0.2079,RAS,,,ml19_292b_00260009,A_VALIDER
ml19_292b_0026_part10.wav,10,50,0:50,0.142,RAS,,,ml19_292b_00260010,A_VALIDER
ml19_292b_0026_part11.wav,11,55,0:55,0.2011,RAS,,,ml19_292b_00260011,A_VALIDER
ml19_292b_0026_part12.wav,12,60,1:00,0.1896,RAS,,,ml19_292b_00260012,A_VALIDER
ml19_292b_0026_part13.wav,13,65,1:05,0.1892,RAS,,,ml19_292b_00260013,A_VALIDER
ml19_292b_0026_part14.wav,14,70,1:10,0.1342,RAS,,,ml19_292b_00260014,A_VALIDER
ml19_292b_0026_part15.wav,15,75,1:15,0.1172,RAS,,,ml19_292b_00260015,A_VALIDER
ml19_292b_0026_part16.wav,16,80,1:20,0.123,RAS,,,ml19_292b_00260016,A_VALIDER
ml19_292b_0026_part17.wav,17,85,1:25,0.1161,RAS,,,ml19_292b_00260017,A_VALIDER
ml19_292b_0026_part18.wav,18,90,1:30,0.2003,RAS,,,ml19_292b_00260018,A_VALIDER
ml19_292b_0026_part19.wav,19,95,1:35,0.1601,RAS,,,ml19_292b_00260019,A_VALIDER
ml19_292b_0026_part20.wav,20,100,1:40,0.1342,RAS,,,ml19_292b_00260020,A_VALIDER
ml19_292b_0026_part21.wav,21,105,1:45,0.0978,RAS,,,ml19_292b_00260021,A_VALIDER
ml19_292b_0026_part22.wav,22,110,1:50,0.1187,RAS,,,ml19_292b_00260022,A_VALIDER
ml19_292b_0026_part23.wav,23,115,1:55,0.1228,RAS,,,ml19_292b_00260023,A_VALIDER
ml19_292b_0026_part24.wav,24,120,2:00,0.1209,RAS,,,ml19_292b_00260024,A_VALIDER
ml19_292b_0026_part25.wav,25,125,2:05,0.1157,RAS,,,ml19_292b_00260025,A_VALIDER
ml19_292b_0026_part26.wav,26,130,2:10,0.1235,RAS,,,ml19_292b_00260026,A_VALIDER
ml19_292b_0026_part27.wav,27,135,2:15,0.1091,RAS,,,ml19_292b_00260027,A_VALIDER
ml19_292b_0026_part28.wav,28,140,2:20,0.1072,RAS,,,ml19_292b_00260028,A_VALIDER
ml19_292b_0026_part29.wav,29,145,2:25,0.1792,RAS,,,ml19_292b_00260029,A_VALIDER
ml19_292b_0026_part30.wav,30,150,2:30,0.2235,RAS,,,ml19_292b_00260030,A_VALIDER
ml19_292b_0026_part31.wav,31,155,2:35,0.141,RAS,,,ml19_292b_00260031,A_VALIDER
ml19_292b_0026_part32.wav,32,160,2:40,0.1818,RAS,,,ml19_292b_00260032,A_VALIDER
ml19_292b_0026_part33.wav,33,165,2:45,0.1212,RAS,,,ml19_292b_00260033,A_VALIDER
ml19_292b_0026_part34.wav,34,170,2:50,0.1048,RAS,,,ml19_292b_00260034,A_VALIDER
ml19_292b_0026_part35.wav,35,175,2:55,0.1466,RAS,,,ml19_292b_00260035,A_VALIDER
ml19_292b_0026_part36.wav,36,180,3:00,0.1424,RAS,,,ml19_292b_00260036,A_VALIDER
ml19_292b_0026_part37.wav,37,185,3:05,0.1923,RAS,,,ml19_292b_00260037,A_VALIDER
ml19_292b_0026_part38.wav,38,190,3:10,0.1123,RAS,,,ml19_292b_00260038,A_VALIDER
ml19_292b_0026_part39.wav,39,195,3:15,0.1444,RAS,,,ml19_292b_00260039,A_VALIDER
ml19_292b_0026_part40.wav,40,200,3:20,0.1496,RAS,,,ml19_292b_00260040,A_VALIDER
ml19_292b_0026_part41.wav,41,205,3:25,0.1841,RAS,,,ml19_292b_00260041,A_VALIDER
ml19_292b_0026_part42.wav,42,210,3:30,0.2296,RAS,,,ml19_292b_00260042,A_VALIDER
ml19_292b_0026_part43.wav,43,215,3:35,0.1778,RAS,,,ml19_292b_00260043,A_VALIDER
ml19_292b_0026_part44.wav,44,220,3:40,0.1439,RAS,,,ml19_292b_00260044,A_VALIDER
ml19_292b_0026_part45.wav,45,225,3:45,0.2111,RAS,,,ml19_292b_00260045,A_VALIDER
ml19_292b_0026_part46.wav,46,230,3:50,0.3423,ANOMALIE,,,ml19_292b_00260046,A_VALIDER
ml19_292b_0026_part47.wav,47,235,3:55,0.167,RAS,,,ml19_292b_00260047,A_VALIDER
ml19_292b_0026_part48.wav,48,240,4:00,0.1637,RAS,,,ml19_292b_00260048,A_VALIDER
ml19_292b_0026_part49.wav,49,245,4:05,0.1249,RAS,,,ml19_292b_00260049,A_VALIDER
ml19_292b_0026_part50.wav,50,250,4:10,0.2774,ANOMALIE,,,ml19_292b_00260050,A_VALIDER
ml19_292b_0026_part51.wav,51,255,4:15,0.208,RAS,,,ml19_292b_00260051,A_VALIDER
ml19_292b_0026_part52.wav,52,260,4:20,0.2015,RAS,,,ml19_292b_00260052,A_VALIDER
ml19_292b_0026_part53.wav,53,265,4:25,0.1693,RAS,,,ml19_292b_00260053,A_VALIDER
ml19_292b_0026_part54.wav,54,270,4:30,0.1773,RAS,,,ml19_292b_00260054,A_VALIDER
ml19_292b_0026_part55.wav,55,275,4:35,0.2457,RAS,,,ml19_292b_00260055,A_VALIDER
ml19_292b_0026_part56.wav,56,280,4:40,0.2934,ANOMALIE,,,ml19_292b_00260056,A_VALIDER
ml19_292b_0026_part57.wav,57,285,4:45,0.1681,RAS,,,ml19_292b_00260057,A_VALIDER
ml19_292b_0026_part58.wav,58,290,4:50,0.3878,ANOMALIE,,,ml19_292b_00260058,A_VALIDER
ml19_292b_0026_part59.wav,59,295,4:55,0.2919,ANOMALIE,,,ml19_292b_00260059,A_VALIDER
ml19_292b_0026_part60.wav,60,300,5:00,0.1485,RAS,,,ml19_292b_00260060,A_VALIDER
ml19_292b_0026_part61.wav,61,305,5:05,0.1742,RAS,,,ml19_292b_00260061,A_VALIDER
ml19_292b_0026_part62.wav,62,310,5:10,0.2068,RAS,,,ml19_292b_00260062,A_VALIDER
ml19_292b_0026_part63.wav,63,315,5:15,0.2516,ANOMALIE,,,ml19_292b_00260063,A_VALIDER
ml19_292b_0026_part64.wav,64,320,5:20,0.3465,ANOMALIE,,,ml19_292b_00260064,A_VALIDER
ml19_292b_0026_part65.wav,65,325,5:25,0.2278,RAS,,,ml19_292b_00260065,A_VALIDER
ml19_292b_0026_part66.wav,66,330,5:30,0.2011,RAS,,,ml19_292b_00260066,A_VALIDER
ml19_292b_0026_part67.wav,67,335,5:35,0.2071,RAS,,,ml19_292b_00260067,A_VALIDER
ml19_292b_0026_part68.wav,68,340,5:40,0.19,RAS,,,ml19_292b_00260068,A_VALIDER
ml19_292b_0026_part69.wav,69,345,5:45,0.1907,RAS,,,ml19_292b_00260069,A_VALIDER
ml19_292b_0026_part70.wav,70,350,5:50,0.1876,RAS,,,ml19_292b_00260070,A_VALIDER
ml19_292b_0026_part71.wav,71,355,5:55,0.1742,RAS,,,ml19_292b_00260071,A_VALIDER
ml19_292b_0026_part72.wav,72,360,6:00,0.1815,RAS,,,ml19_292b_00260072,A_VALIDER
ml19_292b_0026_part73.wav,73,365,6:05,0.1962,RAS,,,ml19_292b_00260073,A_VALIDER
ml19_292b_0026_part74.wav,74,370,6:10,0.1952,RAS,,,ml19_292b_00260074,A_VALIDER
ml19_292b_0026_part75.wav,75,375,6:15,0.3024,ANOMALIE,,,ml19_292b_00260075,A_VALIDER
ml19_292b_0026_part76.wav,76,380,6:20,0.1715,RAS,,,ml19_292b_00260076,A_VALIDER
ml19_292b_0026_part77.wav,77,385,6:25,0.2021,RAS,,,ml19_292b_00260077,A_VALIDER
ml19_292b_0026_part78.wav,78,390,6:30,0.1223,RAS,,,ml19_292b_00260078,A_VALIDER
ml19_292b_0026_part79.wav,79,395,6:35,0.2139,RAS,,,ml19_292b_00260079,A_VALIDER
ml19_292b_0026_part80.wav,80,400,6:40,0.2056,RAS,,,ml19_292b_00260080,A_VALIDER
ml19_292b_0026_part81.wav,81,405,6:45,0.1817,RAS,,,ml19_292b_00260081,A_VALIDER
ml19_292b_0026_part82.wav,82,410,6:50,0.1115,RAS,,,ml19_292b_00260082,A_VALIDER
ml19_292b_0026_part83.wav,83,415,6:55,0.1462,RAS,,,ml19_292b_00260083,A_VALIDER
ml19_292b_0026_part84.wav,84,420,7:00,0.1291,RAS,,,ml19_292b_00260084,A_VALIDER
ml19_292b_0026_part85.wav,85,425,7:05,0.1465,RAS,,,ml19_292b_00260085,A_VALIDER
ml19_292b_0026_part86.wav,86,430,7:10,0.1288,RAS,,,ml19_292b_00260086,A_VALIDER
ml19_292b_0026_part87.wav,87,435,7:15,0.2095,RAS,,,ml19_292b_00260087,A_VALIDER
ml19_292b_0026_part88.wav,88,440,7:20,0.152,RAS,,,ml19_292b_00260088,A_VALIDER
ml19_292b_0026_part89.wav,89,445,7:25,0.3087,ANOMALIE,,,ml19_292b_00260089,A_VALIDER
ml19_292b_0026_part90.wav,90,450,7:30,0.4049,ANOMALIE,,,ml19_292b_00260090,A_VALIDER
ml19_292b_0026_part91.wav,91,455,7:35,0.3068,ANOMALIE,,,ml19_292b_00260091,A_VALIDER
ml19_292b_0026_part92.wav,92,460,7:40,0.1355,RAS,,,ml19_292b_00260092,A_VALIDER
ml19_292b_0026_part93.wav,93,465,7:45,0.2038,RAS,,,ml19_292b_00260093,A_VALIDER
ml19_292b_0026_part94.wav,94,470,7:50,0.1743,RAS,,,ml19_292b_00260094,A_VALIDER
ml19_292b_0026_part95.wav,95,475,7:55,0.2108,RAS,,,ml19_292b_00260095,A_VALIDER
ml19_292b_0026_part96.wav,96,480,8:00,0.1569,RAS,,,ml19_292b_00260096,A_VALIDER
ml19_292b_0026_part97.wav,97,485,8:05,0.1748,RAS,,,ml19_292b_00260097,A_VALIDER
ml19_292b_0026_part98.wav,98,490,8:10,0.2017,RAS,,,ml19_292b_00260098,A_VALIDER
ml19_292b_0026_part99.wav,99,495,8:15,0.1739,RAS,,,ml19_292b_00260099,A_VALIDER
ml19_292b_0026_part100.wav,100,500,8:20,0.2465,RAS,,,ml19_292b_00260100,A_VALIDER
ml19_292b_0026_part101.wav,101,505,8:25,0.1631,RAS,,,ml19_292b_00260101,A_VALIDER
ml19_292b_0026_part102.wav,102,510,8:30,0.2066,RAS,,,ml19_292b_00260102,A_VALIDER
ml19_292b_0026_part103.wav,103,515,8:35,0.3094,ANOMALIE,,,ml19_292b_00260103,A_VALIDER
ml19_292b_0026_part104.wav,104,520,8:40,0.1805,RAS,,,ml19_292b_00260104,A_VALIDER
ml19_292b_0026_part105.wav,105,525,8:45,0.1683,RAS,,,ml19_292b_00260105,A_VALIDER
ml19_292b_0026_part106.wav,106,530,8:50,0.1656,RAS,,,ml19_292b_00260106,A_VALIDER
ml19_292b_0026_part107.wav,107,535,8:55,0.2282,RAS,,,ml19_292b_00260107,A_VALIDER
ml19_292b_0026_part108.wav,108,540,9:00,0.2469,RAS,,,ml19_292b_00260108,A_VALIDER
ml19_292b_0026_part109.wav,109,545,9:05,0.1731,RAS,,,ml19_292b_00260109,A_VALIDER
ml19_292b_0026_part110.wav,110,550,9:10,0.1447,RAS,,,ml19_292b_00260110,A_VALIDER
ml19_292b_0026_part111.wav,111,555,9:15,0.1874,RAS,,,ml19_292b_00260111,A_VALIDER
ml19_292b_0026_part112.wav,112,560,9:20,0.2521,ANOMALIE,,,ml19_292b_00260112,A_VALIDER
ml19_292b_0026_part113.wav,113,565,9:25,0.2964,ANOMALIE,,,ml19_292b_00260113,A_VALIDER
ml19_292b_0026_part114.wav,114,570,9:30,0.2617,ANOMALIE,,,ml19_292b_00260114,A_VALIDER
ml19_292b_0026_part115.wav,115,575,9:35,0.1309,RAS,,,ml19_292b_00260115,A_VALIDER
ml19_292b_0026_part116.wav,116,580,9:40,0.1963,RAS,,,ml19_292b_00260116,A_VALIDER
ml19_292b_0026_part117.wav,117,585,9:45,0.2511,ANOMALIE,,,ml19_292b_00260117,A_VALIDER
ml19_292b_0026_part118.wav,118,590,9:50,0.1839,RAS,,,ml19_292b_00260118,A_VALIDER
ml19_292b_0026_part119.wav,119,595,9:55,0.3251,ANOMALIE,,,ml19_292b_00260119,A_VALIDER
ml19_292b_0026_part120.wav,120,600,10:00,0.211,RAS,,,ml19_292b_00260120,A_VALIDER
ml19_292b_0026_part121.wav,121,605,10:05,0.2584,ANOMALIE,,,ml19_292b_00260121,A_VALIDER
ml19_292b_0026_part122.wav,122,610,10:10,0.1755,RAS,,,ml19_292b_00260122,A_VALIDER
ml19_292b_0026_part123.wav,123,615,10:15,0.2408,RAS,,,ml19_292b_00260123,A_VALIDER
ml19_292b_0026_part124.wav,124,620,10:20,0.1913,RAS,,,ml19_292b_00260124,A_VALIDER
ml19_292b_0026_part125.wav,125,625,10:25,0.204,RAS,,,ml19_292b_00260125,A_VALIDER
ml19_292b_0026_part126.wav,126,630,10:30,0.3119,ANOMALIE,,,ml19_292b_00260126,A_VALIDER
ml19_292b_0026_part127.wav,127,635,10:35,0.3092,ANOMALIE,,,ml19_292b_00260127,A_VALIDER
ml19_292b_0026_part128.wav,128,640,10:40,0.2192,RAS,,,ml19_292b_00260128,A_VALIDER
ml19_292b_0026_part129.wav,129,645,10:45,0.3,ANOMALIE,,,ml19_292b_00260129,A_VALIDER
ml19_292b_0026_part130.wav,130,650,10:50,0.2854,ANOMALIE,,,ml19_292b_00260130,A_VALIDER
ml19_292b_0026_part131.wav,131,655,10:55,0.2575,ANOMALIE,,,ml19_292b_00260131,A_VALIDER
ml19_292b_0026_part132.wav,132,660,11:00,0.2798,ANOMALIE,,,ml19_292b_00260132,A_VALIDER
ml19_292b_0026_part133.wav,133,665,11:05,0.2273,RAS,,,ml19_292b_00260133,A_VALIDER
ml19_292b_0026_part134.wav,134,670,11:10,0.2239,RAS,,,ml19_292b_00260134,A_VALIDER
ml19_292b_0026_part135.wav,135,675,11:15,0.2104,RAS,,,ml19_292b_00260135,A_VALIDER
ml19_292b_0026_part136.wav,136,680,11:20,0.2049,RAS,,,ml19_292b_00260136,A_VALIDER
ml19_292b_0026_part137.wav,137,685,11:25,0.2299,RAS,,,ml19_292b_00260137,A_VALIDER
ml19_292b_0026_part138.wav,138,690,11:30,0.3275,ANOMALIE,,,ml19_292b_00260138,A_VALIDER
ml19_292b_0026_part139.wav,139,695,11:35,0.3645,ANOMALIE,,,ml19_292b_00260139,A_VALIDER
ml19_292b_0026_part140.wav,140,700,11:40,0.2973,ANOMALIE,,,ml19_292b_00260140,A_VALIDER
ml19_292b_0026_part141.wav,141,705,11:45,0.2828,ANOMALIE,,,ml19_292b_00260141,A_VALIDER
ml19_292b_0026_part142.wav,142,710,11:50,0.2257,RAS,,,ml19_292b_00260142,A_VALIDER
ml19_292b_0026_part143.wav,143,715,11:55,0.1957,RAS,,,ml19_292b_00260143,A_VALIDER
ml19_292b_0026_part144.wav,144,720,12:00,0.2162,RAS,,,ml19_292b_00260144,A_VALIDER
ml19_293a_0015_part0.wav,0,0,0:00,0.1162,RAS,,,ml19_293a_00150000,A_VALIDER
ml19_293a_0015_part1.wav,1,5,0:05,0.1566,RAS,,,ml19_293a_00150001,A_VALIDER
ml19_293a_0015_part2.wav,2,10,0:10,0.1284,RAS,,,ml19_293a_00150002,A_VALIDER
ml19_293a_0015_part3.wav,3,15,0:15,0.1777,RAS,,,ml19_293a_00150003,A_VALIDER
ml19_293a_0015_part4.wav,4,20,0:20,0.0859,RAS,,,ml19_293a_00150004,A_VALIDER
ml19_293a_0015_part5.wav,5,25,0:25,0.1673,RAS,,,ml19_293a_00150005,A_VALIDER
ml19_293a_0015_part6.wav,6,30,0:30,0.1335,RAS,,,ml19_293a_00150006,A_VALIDER
ml19_293a_0015_part7.wav,7,35,0:35,0.1155,RAS,,,ml19_293a_00150007,A_VALIDER
ml19_293a_0015_part8.wav,8,40,0:40,0.1621,RAS,,,ml19_293a_00150008,A_VALIDER
ml19_293a_0015_part9.wav,9,45,0:45,0.1,RAS,,,ml19_293a_00150009,A_VALIDER
ml19_293a_0015_part10.wav,10,50,0:50,0.1142,RAS,,,ml19_293a_00150010,A_VALIDER
ml19_293a_0015_part11.wav,11,55,0:55,0.0874,RAS,,,ml19_293a_00150011,A_VALIDER
ml19_293a_0015_part12.wav,12,60,1:00,0.0993,RAS,,,ml19_293a_00150012,A_VALIDER
ml19_293a_0015_part13.wav,13,65,1:05,0.1109,RAS,,,ml19_293a_00150013,A_VALIDER
ml19_293a_0015_part14.wav,14,70,1:10,0.1137,RAS,,,ml19_293a_00150014,A_VALIDER
ml19_293a_0015_part15.wav,15,75,1:15,0.0849,RAS,,,ml19_293a_00150015,A_VALIDER
ml19_293a_0015_part16.wav,16,80,1:20,0.1094,RAS,,,ml19_293a_00150016,A_VALIDER
ml19_293a_0015_part17.wav,17,85,1:25,0.153,RAS,,,ml19_293a_00150017,A_VALIDER
ml19_293a_0015_part18.wav,18,90,1:30,0.1787,RAS,,,ml19_293a_00150018,A_VALIDER
ml19_293a_0015_part19.wav,19,95,1:35,0.0944,RAS,,,ml19_293a_00150019,A_VALIDER
ml19_293a_0015_part20.wav,20,100,1:40,0.1183,RAS,,,ml19_293a_00150020,A_VALIDER
ml19_293a_0015_part21.wav,21,105,1:45,0.1243,RAS,,,ml19_293a_00150021,A_VALIDER
ml19_293a_0015_part22.wav,22,110,1:50,0.0996,RAS,,,ml19_293a_00150022,A_VALIDER
ml19_293a_0015_part23.wav,23,115,1:55,0.1004,RAS,,,ml19_293a_00150023,A_VALIDER
ml19_293a_0015_part24.wav,24,120,2:00,0.0911,RAS,,,ml19_293a_00150024,A_VALIDER
ml19_293a_0015_part25.wav,25,125,2:05,0.0784,RAS,,,ml19_293a_00150025,A_VALIDER
ml19_293a_0015_part26.wav,26,130,2:10,0.0901,RAS,,,ml19_293a_00150026,A_VALIDER
ml19_293a_0015_part27.wav,27,135,2:15,0.0909,RAS,,,ml19_293a_00150027,A_VALIDER
ml19_293a_0015_part28.wav,28,140,2:20,0.1346,RAS,,,ml19_293a_00150028,A_VALIDER
ml19_293a_0015_part29.wav,29,145,2:25,0.0992,RAS,,,ml19_293a_00150029,A_VALIDER
ml19_293a_0015_part30.wav,30,150,2:30,0.0878,RAS,,,ml19_293a_00150030,A_VALIDER
ml19_293a_0015_part31.wav,31,155,2:35,0.2355,RAS,,,ml19_293a_00150031,A_VALIDER
ml19_293a_0015_part32.wav,32,160,2:40,0.1346,RAS,,,ml19_293a_00150032,A_VALIDER
ml19_293a_0015_part33.wav,33,165,2:45,0.2044,RAS,,,ml19_293a_00150033,A_VALIDER
ml19_293a_0015_part34.wav,34,170,2:50,0.3378,ANOMALIE,,,ml19_293a_00150034,A_VALIDER
ml19_293a_0015_part35.wav,35,175,2:55,0.1757,RAS,,,ml19_293a_00150035,A_VALIDER
ml19_293a_0015_part36.wav,36,180,3:00,0.1607,RAS,,,ml19_293a_00150036,A_VALIDER
ml19_293a_0015_part37.wav,37,185,3:05,0.1263,RAS,,,ml19_293a_00150037,A_VALIDER
ml19_293a_0015_part38.wav,38,190,3:10,0.0723,RAS,,,ml19_293a_00150038,A_VALIDER
ml19_293a_0015_part39.wav,39,195,3:15,0.131,RAS,,,ml19_293a_00150039,A_VALIDER
ml19_293a_0015_part40.wav,40,200,3:20,0.1,RAS,,,ml19_293a_00150040,A_VALIDER
ml19_293a_0015_part41.wav,41,205,3:25,0.0983,RAS,,,ml19_293a_00150041,A_VALIDER
ml19_293a_0015_part42.wav,42,210,3:30,0.1254,RAS,,,ml19_293a_00150042,A_VALIDER
ml19_293a_0015_part43.wav,43,215,3:35,0.1214,RAS,,,ml19_293a_00150043,A_VALIDER
ml19_293a_0015_part44.wav,44,220,3:40,0.1245,RAS,,,ml19_293a_00150044,A_VALIDER
ml19_293a_0015_part45.wav,45,225,3:45,0.1004,RAS,,,ml19_293a_00150045,A_VALIDER
ml19_293a_0015_part46.wav,46,230,3:50,0.1193,RAS,,,ml19_293a_00150046,A_VALIDER
ml19_293a_0015_part47.wav,47,235,3:55,0.1699,RAS,,,ml19_293a_00150047,A_VALIDER
ml19_293a_0015_part48.wav,48,240,4:00,0.1962,RAS,,,ml19_293a_00150048,A_VALIDER
ml19_293a_0015_part49.wav,49,245,4:05,0.1354,RAS,,,ml19_293a_00150049,A_VALIDER
ml19_293a_0015_part50.wav,50,250,4:10,0.0986,RAS,,,ml19_293a_00150050,A_VALIDER
ml19_293a_0015_part51.wav,51,255,4:15,0.1065,RAS,,,ml19_293a_00150051,A_VALIDER
ml19_293a_0015_part52.wav,52,260,4:20,0.0939,RAS,,,ml19_293a_00150052,A_VALIDER
ml19_293a_0015_part53.wav,53,265,4:25,0.1299,RAS,,,ml19_293a_00150053,A_VALIDER
ml19_293a_0015_part54.wav,54,270,4:30,0.1192,RAS,,,ml19_293a_00150054,A_VALIDER
ml19_293a_0015_part55.wav,55,275,4:35,0.1006,RAS,,,ml19_293a_00150055,A_VALIDER
ml19_293a_0015_part56.wav,56,280,4:40,0.1003,RAS,,,ml19_293a_00150056,A_VALIDER
ml19_293a_0015_part57.wav,57,285,4:45,0.122,RAS,,,ml19_293a_00150057,A_VALIDER
ml19_293a_0015_part58.wav,58,290,4:50,0.1438,RAS,,,ml19_293a_00150058,A_VALIDER
ml19_293a_0015_part59.wav,59,295,4:55,0.1065,RAS,,,ml19_293a_00150059,A_VALIDER
ml19_293a_0015_part60.wav,60,300,5:00,0.1028,RAS,,,ml19_293a_00150060,A_VALIDER
ml19_293a_0015_part61.wav,61,305,5:05,0.1398,RAS,,,ml19_293a_00150061,A_VALIDER
ml19_293a_0015_part62.wav,62,310,5:10,0.1402,RAS,,,ml19_293a_00150062,A_VALIDER
ml19_293a_0015_part63.wav,63,315,5:15,0.12,RAS,,,ml19_293a_00150063,A_VALIDER
ml19_293a_0015_part64.wav,64,320,5:20,0.1727,RAS,,,ml19_293a_00150064,A_VALIDER
ml19_293a_0015_part65.wav,65,325,5:25,0.1198,RAS,,,ml19_293a_00150065,A_VALIDER
ml19_293a_0015_part66.wav,66,330,5:30,0.1067,RAS,,,ml19_293a_00150066,A_VALIDER
ml19_293a_0015_part67.wav,67,335,5:35,0.2061,RAS,,,ml19_293a_00150067,A_VALIDER
ml19_293a_0015_part68.wav,68,340,5:40,0.1011,RAS,,,ml19_293a_00150068,A_VALIDER
ml19_293a_0015_part69.wav,69,345,5:45,0.1077,RAS,,,ml19_293a_00150069,A_VALIDER
ml19_293a_0015_part70.wav,70,350,5:50,0.2049,RAS,,,ml19_293a_00150070,A_VALIDER
ml19_293a_0015_part71.wav,71,355,5:55,0.1178,RAS,,,ml19_293a_00150071,A_VALIDER
ml19_293a_0015_part72.wav,72,360,6:00,0.1307,RAS,,,ml19_293a_00150072,A_VALIDER
ml19_293a_0015_part73.wav,73,365,6:05,0.1022,RAS,,,ml19_293a_00150073,A_VALIDER
ml19_293a_0015_part74.wav,74,370,6:10,0.1031,RAS,,,ml19_293a_00150074,A_VALIDER
ml19_293a_0015_part75.wav,75,375,6:15,0.1425,RAS,,,ml19_293a_00150075,A_VALIDER
ml19_293a_0015_part76.wav,76,380,6:20,0.1322,RAS,,,ml19_293a_00150076,A_VALIDER
ml19_293a_0015_part77.wav,77,385,6:25,0.1168,RAS,,,ml19_293a_00150077,A_VALIDER
ml19_293a_0015_part78.wav,78,390,6:30,0.161,RAS,,,ml19_293a_00150078,A_VALIDER
ml19_293a_0015_part79.wav,79,395,6:35,0.1371,RAS,,,ml19_293a_00150079,A_VALIDER
ml19_293a_0015_part80.wav,80,400,6:40,0.112,RAS,,,ml19_293a_00150080,A_VALIDER
